1.5083,1.503,1.5021,1.4903,1.4741,1.4792,1.4924,1.4995,1.5017,1.5024,1.4981,1.5013,1.5218,1.5433,1.5684,1.6026,1.6391,1.6727,1.7098,1.7669,1.8343,1.8904,1.9371,1.9839,2.0313,2.0727,2.0983,2.1073,2.0733,2.013,1.987,2.016,2.0249,2.0145,2.0131,2.0183,2.0237,2.025,1.9999,1.9771,1.9694,1.9624,1.9592,1.9572,1.9512,1.9385,1.9226,1.9205,1.9294,1.9431,1.9559,1.9639,1.9732,1.9838,2.0012,2.0189,2.079,2.167,2.2022,2.0957,1.969,1.8145,1.669,1.5906,1.5429,1.5123,1.5288,1.5472,1.5447,1.535,1.5255,1.5133,1.5062,1.5141,1.522,1.5322,1.545,1.5624,1.5829,1.6079,1.6356,1.6603,1.6793,1.6898,0,1.562,1.5336,1.6697,1.7787,1.8316,1.8693,1.8775,1.8642,1.8271,1.766,1.7092,1.6761,1.6687,1.6661,1.6616,1.6509,1.6365,1.6321,1.6427,1.6493,1.6334,1.6077,1.6002,1.614,1.6238,1.631,1.6389,1.6366
1.4655,1.4579,1.4462,1.4309,1.4303,1.4435,1.4565,1.4602,1.4605,1.451,1.4379,1.4346,1.4489,1.4664,1.4838,1.5036,1.5268,1.552,1.5819,1.6226,1.6621,1.7014,1.7543,1.8199,1.8906,1.9655,2.0276,2.0458,2.0148,1.9776,1.9942,2.033,2.0429,2.0117,1.987,1.9811,1.9829,1.9949,1.9985,1.987,1.971,1.9618,1.9638,1.969,1.9776,1.9781,1.9695,1.9593,1.9533,1.9527,1.9597,1.9759,1.993,2.0191,2.0471,2.0815,2.1486,2.2142,2.1821,2.1119,1.9836,1.8085,1.6575,1.5936,1.5497,1.5283,1.5238,1.5327,1.5474,1.5507,1.5389,1.5254,1.5217,1.5289,1.5357,1.5405,1.5475,1.5637,1.582,1.606,1.6346,1.6631,1.6845,1.7083,0,1.4739,1.3187,1.3798,1.5373,1.6991,1.8218,1.9141,1.9732,1.9435,1.8842,1.8167,1.7485,1.7019,1.6871,1.6802,1.6646,1.6406,1.6318,1.6573,1.6758,1.6762,1.677,1.6679,1.6587,1.6554,1.6564,1.6559,1.6524
1.4383,1.4459,1.4463,1.4384,1.427,1.4223,1.4194,1.4213,1.417,1.408,1.4006,1.4055,1.4141,1.4189,1.4218,1.428,1.4382,1.4476,1.4618,1.4755,1.4909,1.5174,1.5676,1.6396,1.7335,1.8282,1.9114,1.9583,1.9738,1.9866,2.0116,2.0337,2.0251,2.005,1.9895,1.978,1.9743,1.9932,2.0146,1.9961,1.9718,1.9602,1.9569,1.9631,1.9797,1.9917,1.9852,1.9773,1.9639,1.9507,1.9512,1.9683,1.9882,2.019,2.0541,2.1207,2.192,2.2186,2.1835,2.1097,1.9473,1.7734,1.6652,1.5982,1.5517,1.5314,1.5158,1.5376,1.5683,1.5757,1.5608,1.5478,1.5434,1.5433,1.546,1.5489,1.5542,1.5675,1.5829,1.605,1.6286,1.639,1.6483,1.7062,0,0,0.8709,0.79162,1.0266,1.2045,1.3518,1.4986,1.6741,1.8292,1.9249,1.8864,1.7904,1.7232,1.7016,1.6862,1.6794,1.6692,1.6696,1.6879,1.7058,1.7141,1.7241,1.7221,1.7092,1.6956,1.6926,1.689,1.675
1.4434,1.4446,1.4435,1.4369,1.4204,1.4062,1.3976,1.39,1.381,1.3718,1.3712,1.3743,1.3761,1.371,1.3653,1.3686,1.3763,1.3856,1.3991,1.4035,1.3972,1.4167,1.4649,1.5388,1.6237,1.7065,1.8096,1.8992,1.9623,2.0089,2.046,2.0494,2.0365,2.02,2.0037,1.9919,1.9719,1.9644,1.9762,1.9845,1.976,1.9584,1.9449,1.961,1.9796,1.9776,1.9625,1.9573,1.9617,1.9585,1.9633,1.9702,1.9824,2.0062,2.0534,2.1277,2.1953,2.2126,2.2044,2.0822,1.9096,1.7591,1.6648,1.5843,1.5599,1.5441,1.5384,1.5514,1.571,1.5788,1.5766,1.5667,1.5573,1.5512,1.5542,1.5581,1.5656,1.5775,1.5901,1.6008,1.6097,1.6393,1.6775,1.7005,1.7424,0,1.4312,0.80488,0.62828,0.6992,0.81576,0.9411,1.2268,1.5896,1.8788,1.883,1.8285,1.7754,1.7361,1.7092,1.705,1.7048,1.7134,1.725,1.7283,1.7127,1.6978,1.704,1.7224,1.7419,1.7208,1.6948,1.6969
1.4526,1.4286,1.3969,1.3832,1.3809,1.3746,1.3627,1.3525,1.3432,1.3378,1.3388,1.3401,1.3431,1.3448,1.3448,1.346,1.3476,1.3564,1.366,1.3707,1.3784,1.3882,1.4098,1.4645,1.537,1.6207,1.7168,1.8222,1.9319,2.0318,2.0908,2.09,2.0833,2.0368,1.9967,1.9721,1.9454,1.9212,1.9621,1.9999,1.9858,1.9607,1.961,1.9862,1.9998,1.9711,1.9425,1.9556,1.977,1.9886,1.9938,2.0019,2.0156,2.0278,2.0767,2.1398,2.1996,2.2405,2.2051,2.0358,1.8612,1.7453,1.6446,1.5859,1.5737,1.5616,1.5486,1.5416,1.5575,1.5819,1.5976,1.5789,1.5609,1.5546,1.5609,1.567,1.5733,1.5815,1.5887,1.5934,1.6084,1.6464,1.6743,1.6914,1.7159,1.8215,0,0,0.18182,0.29956,0.43051,0.53975,0.93845,1.4251,1.8295,1.8923,1.8907,1.8395,1.7853,1.7509,1.7337,1.7237,1.7449,1.7659,1.7705,1.7596,1.7507,1.7566,1.7622,1.7661,1.7546,1.7163,1.7099
1.4469,1.4077,1.3766,1.3579,1.3415,1.3398,1.3501,1.3494,1.3413,1.3292,1.3197,1.3159,1.3243,1.3332,1.3348,1.3323,1.3314,1.3357,1.3411,1.3582,1.37,1.3676,1.3813,1.4192,1.4694,1.5327,1.6089,1.7031,1.8241,1.939,2.0223,2.08,2.0868,2.0207,1.9503,1.9485,1.9395,1.9474,1.9743,1.9927,1.9773,1.9566,1.9858,2.02,2.0086,1.9747,1.9532,1.9577,1.972,1.9951,2.0123,2.0338,2.0556,2.0779,2.115,2.1629,2.2185,2.2788,2.1449,1.9682,1.8249,1.715,1.6247,1.5892,1.5625,1.5499,1.5393,1.5378,1.5709,1.6066,1.6078,1.5813,1.5554,1.5598,1.5689,1.5736,1.5701,1.5684,1.5855,1.6081,1.6289,1.6424,1.6631,1.702,1.724,1.7471,1.8096,0,0,0.21124,0.073417,0.21736,0.58115,0.98343,1.3738,1.6666,1.8597,0,1.8139,1.789,1.7642,1.7592,1.781,1.8058,1.8195,1.8305,1.8383,1.8178,1.7969,1.7796,1.7807,1.7631,1.7193
1.4333,1.3963,1.3827,1.3794,1.3631,1.3515,1.3593,1.3736,1.3737,1.3531,1.3361,1.3294,1.3301,1.3326,1.3314,1.3297,1.3322,1.3373,1.3455,1.3565,1.3594,1.3548,1.3555,1.3713,1.4122,1.4775,1.5406,1.627,1.735,1.8519,1.9552,2.0384,2.0511,2.0237,1.982,1.9577,1.9505,1.9591,1.9699,1.9727,1.969,1.9686,1.9809,1.9949,1.9839,1.966,1.9524,1.9411,1.9598,1.994,2.0187,2.0357,2.0576,2.0851,2.1207,2.1698,2.2234,2.1901,2.067,1.919,1.7908,1.6764,1.6133,1.5616,1.5408,1.5417,1.542,1.5645,1.59,1.6099,1.5968,1.5805,1.5703,1.5743,1.5798,1.5773,1.57,1.5708,1.5991,1.6267,1.6348,1.6426,1.669,1.7008,1.7096,1.7003,1.7944,1.8081,1.3461,0,0,0.09192,0.27344,0.51421,0.92339,1.4143,1.7877,1.8406,0,1.8592,1.8494,1.825,1.8044,1.8057,1.8523,1.8954,1.892,1.8452,1.8041,1.8068,1.8339,1.8219,1.7684
1.4297,1.3973,1.3877,1.3818,1.3719,1.3636,1.3584,1.3635,1.3636,1.356,1.3446,1.3389,1.3341,1.3321,1.3328,1.3346,1.3435,1.3517,1.3506,1.3492,1.3523,1.3539,1.3497,1.3478,1.3713,1.4255,1.4861,1.5608,1.6491,1.7597,1.8775,1.984,2.0466,2.0689,2.0116,1.9606,1.9578,1.9697,1.9719,1.967,1.9647,1.9582,1.9543,1.9582,1.9619,1.9617,1.9592,1.9552,1.9756,2.0026,2.0195,2.0278,2.0361,2.0509,2.0863,2.1447,2.184,2.1338,2.035,1.8902,1.7584,1.6686,1.5964,1.5568,1.5541,1.5529,1.5633,1.5795,1.5955,1.5993,1.597,1.5924,1.5905,1.5901,1.5917,1.5956,1.5982,1.6051,1.6169,1.6278,1.6392,1.652,1.6679,1.6857,1.7092,1.7292,1.8008,1.8959,1.6044,0.96342,0,0.066158,0.088098,0.22736,0.46674,0.83136,0,0,0,1.8059,1.8351,1.8092,1.7829,1.7967,1.8261,1.8466,1.8331,1.8064,1.7925,1.8523,1.9072,1.8887,1.8588
1.4385,1.4029,1.3904,1.3825,1.3767,1.3729,1.3694,1.3618,1.3559,1.3531,1.348,1.3427,1.3369,1.3284,1.3218,1.3256,1.3395,1.3489,1.3456,1.3431,1.3496,1.3537,1.3456,1.3409,1.3582,1.3908,1.4401,1.4949,1.559,1.6675,1.791,1.9194,2.0292,2.0521,2.0059,1.9676,1.9739,1.9815,1.9679,1.9551,1.9485,1.9433,1.9433,1.9522,1.9597,1.9675,1.9761,1.9808,1.9881,2.0053,2.0279,2.0414,2.0325,2.0279,2.0613,2.112,2.1387,2.1244,2.0253,1.8874,1.7648,1.6702,1.6114,1.5877,1.569,1.566,1.5734,1.5824,1.592,1.5999,1.6055,1.6062,1.6043,1.6031,1.6086,1.6186,1.6267,1.6249,1.6232,1.6312,1.6441,1.6539,1.6611,1.6784,1.7217,1.7578,1.7851,1.8418,1.7628,1.4679,0.90718,0,0,0,0,0,0,0,0,0,1.7083,1.7265,1.7053,1.6052,1.5003,1.524,1.638,1.7227,1.7604,1.8021,0,1.9191,1.9086
1.4459,1.4131,1.4016,1.3932,1.388,1.3819,1.3802,1.3725,1.3584,1.3504,1.3487,1.346,1.3378,1.3175,1.3007,1.3084,1.3247,1.336,1.3427,1.3454,1.3469,1.3459,1.3386,1.3328,1.3368,1.3535,1.4028,1.459,1.531,1.6222,1.7341,1.8857,2.0182,2.0381,2.0193,2.0036,1.9971,1.9862,1.9694,1.9531,1.9415,1.9347,1.9423,1.9538,1.962,1.9684,1.9786,1.9948,2.0051,2.0146,2.0366,2.0482,2.0355,2.0352,2.0622,2.1007,2.14,2.1402,2.0604,1.9519,1.8072,1.7007,1.6478,1.6065,1.5857,1.581,1.5788,1.5827,1.5958,1.6098,1.6189,1.6177,1.6151,1.6149,1.6213,1.6292,1.6314,1.628,1.6266,1.6324,1.6393,1.6525,1.6673,1.6882,1.7165,1.7411,1.7584,1.8083,1.8571,1.7223,1.314,0.79372,0.27469,0,0,0,0,0,0,0,0,1.3701,1.3084,1.1266,0.98779,1.118,1.374,1.6377,1.7032,0,0,1.8082,1.8488
1.4592,1.4354,1.4207,1.4098,1.4037,1.3917,1.3812,1.3746,1.3591,1.3465,1.3489,1.3521,1.3444,1.3254,1.309,1.3133,1.3226,1.333,1.3439,1.3439,1.3411,1.3376,1.3327,1.3352,1.342,1.3517,1.3839,1.4293,1.4953,1.5729,1.6907,1.8365,1.9619,2.027,2.041,2.0239,2.0063,1.992,1.9782,1.9604,1.9435,1.9387,1.9458,1.9537,1.9592,1.9653,1.99,2.0172,2.0198,2.0008,2.0033,2.0334,2.0488,2.0461,2.0546,2.1044,2.1514,2.122,2.0683,1.981,1.8853,1.7909,1.706,1.6452,1.6135,1.5938,1.5818,1.5852,1.5941,1.6048,1.6134,1.6186,1.6219,1.6268,1.6329,1.6374,1.6355,1.632,1.6315,1.6338,1.6403,1.6589,1.678,1.6901,1.704,1.7165,1.7305,1.7773,1.8751,1.9423,1.8015,1.4766,1.1154,0.83636,0,0,0,0,0,0,0,0.80947,0.68763,0.46231,0.33939,0.4654,0.68347,1.0138,0,0,1.5978,1.64,1.746
1.4742,1.4539,1.435,1.4235,1.4179,1.4,1.379,1.367,1.3546,1.3458,1.3535,1.3617,1.3573,1.3473,1.3375,1.3343,1.3339,1.3355,1.3382,1.3375,1.3365,1.3376,1.335,1.3422,1.3541,1.3607,1.3705,1.4025,1.4653,1.5392,1.6448,1.7822,1.9445,2.0562,2.0584,2.0469,2.0245,2.0028,1.9836,1.9645,1.9487,1.9481,1.9498,1.9493,1.9512,1.9644,1.9963,2.026,2.0152,1.9877,1.9916,2.046,2.0741,2.0517,2.0548,2.1029,2.1347,2.1311,2.0981,2.0235,1.9401,1.8451,1.7526,1.6963,1.6586,1.6268,1.6064,1.5981,1.5949,1.5993,1.6114,1.6227,1.6324,1.6406,1.6484,1.6529,1.653,1.6532,1.6562,1.6597,1.6648,1.6722,1.6798,1.6849,1.6908,1.6966,1.7031,1.7238,1.7821,1.8528,1.8764,1.8648,1.7596,1.5608,1.2707,0.86122,0.44083,0,0,0,0,0,0.27637,0.067403,0,0,0,0,0,0,1.4231,1.4688,1.5609
1.481,1.4569,1.4333,1.4207,1.4135,1.3992,1.3781,1.3607,1.351,1.3483,1.3594,1.367,1.3612,1.3549,1.3528,1.3488,1.341,1.3336,1.3307,1.3316,1.3358,1.3456,1.3496,1.3474,1.3509,1.3542,1.3539,1.3787,1.4309,1.4973,1.5869,1.7399,1.9296,2.0192,2.045,2.0395,2.0223,2.0043,1.9874,1.9697,1.9658,1.9726,1.9736,1.9621,1.953,1.9689,2.0029,2.0277,2.0254,2.013,2.0097,2.031,2.0557,2.0541,2.0607,2.0889,2.1334,2.1743,2.1286,2.0593,1.9744,1.8833,1.7999,1.7389,1.6908,1.6539,1.6333,1.6185,1.608,1.6094,1.6159,1.6249,1.6387,1.6522,1.6636,1.6708,1.6765,1.682,1.6878,1.6931,1.6852,1.6771,1.6744,1.6752,1.6795,1.6873,1.6971,1.7203,1.735,1.773,1.8235,1.851,1.8178,1.7353,1.5432,1.2137,0.82068,0.47994,0,0,0,0,0,0,0,0,0,0,0,0,1.3246,1.4094,1.3948
1.4837,1.4554,1.4277,1.4135,1.4024,1.3957,1.3846,1.3703,1.3563,1.3551,1.3654,1.3691,1.358,1.3501,1.3581,1.3649,1.3524,1.3369,1.3371,1.3426,1.344,1.35,1.354,1.3453,1.34,1.3486,1.3558,1.3743,1.4021,1.4617,1.5372,1.6998,1.8516,1.9487,1.9901,1.9948,1.9947,1.9976,1.9951,1.9877,1.9939,2.0029,1.9965,1.9755,1.9603,1.9674,1.985,2.0073,2.0238,2.0255,2.0017,1.9863,2.0464,2.0856,2.0729,2.0756,2.1371,2.1865,2.1279,2.0656,1.9939,1.917,1.8388,1.7695,1.7116,1.6719,1.6506,1.6324,1.6193,1.6161,1.6169,1.6252,1.6437,1.6617,1.6761,1.6867,1.6967,1.7027,1.7081,1.7081,1.6955,1.6815,1.6731,1.6664,1.67,1.6793,1.7009,1.7369,1.7629,1.7694,1.7951,1.8352,1.8852,1.9452,1.8537,1.6872,1.4454,1.1721,0.88025,0,0,0,0,0,0,0,0,0,0,0,1.2522,1.4314,1.451
1.4815,1.4602,1.4365,1.4165,1.3994,1.3962,1.3941,1.382,1.3691,1.3669,1.3714,1.3692,1.3574,1.3519,1.3663,1.38,1.3592,1.3365,1.3496,1.3636,1.3497,1.3352,1.3361,1.339,1.3397,1.3462,1.3553,1.3637,1.3744,1.4295,1.505,1.6167,1.7847,1.9619,1.9915,2.0022,2.0031,2.0074,2.0167,2.019,2.0232,2.0291,2.0163,1.9979,1.9775,1.9621,1.9554,1.9873,2.0162,2.0264,2.0185,2.0099,2.0367,2.0795,2.0729,2.0746,2.1422,2.1817,2.1192,2.0592,2.0082,1.9502,1.8784,1.8028,1.7313,1.6895,1.6631,1.6422,1.6284,1.62,1.6145,1.6312,1.6551,1.6773,1.6903,1.7041,1.7151,1.7183,1.7217,1.7166,1.7062,1.6942,1.6804,1.6678,1.677,1.6867,1.7073,1.7413,1.7638,1.7512,1.7429,1.7611,1.7906,1.8248,1.8391,1.8324,1.7837,1.6968,1.5212,0,0,0,0,0,0,0,0,0,0,0,1.1067,1.4463,1.5465
1.4845,1.4719,1.4532,1.4313,1.4145,1.4086,1.403,1.3928,1.382,1.377,1.3748,1.3699,1.3618,1.3571,1.3604,1.362,1.3496,1.3398,1.359,1.3781,1.3476,1.3187,1.3256,1.3388,1.3419,1.3406,1.3487,1.3703,1.3913,1.4069,1.4646,1.5768,1.7113,1.8541,1.9603,2.0123,2.0115,2.008,2.0115,2.0252,2.0382,2.045,2.0394,2.0288,2.0033,1.9782,1.97,1.9895,2.0141,2.0308,2.0459,2.0147,1.9868,2.0414,2.1119,2.135,2.1571,2.1691,2.1189,2.0651,2.032,1.9909,1.9214,1.8446,1.7715,1.7324,1.6961,1.6612,1.6372,1.6204,1.6121,1.6431,1.6728,1.6925,1.6932,1.6987,1.7111,1.7238,1.7331,1.7241,1.7156,1.7017,1.684,1.6743,1.6853,1.6958,1.7027,1.7171,1.7326,1.7353,1.7287,1.7223,1.7149,1.7472,1.7963,1.8261,1.8205,1.7918,1.6982,1.5598,0,0,0,0,0,0,0,0,0,0.48888,0.96042,1.4279,1.5492
1.4872,1.4719,1.4576,1.4405,1.4269,1.4193,1.4113,1.4019,1.3928,1.3862,1.3804,1.3739,1.3676,1.3584,1.3499,1.346,1.3429,1.3463,1.3639,1.3718,1.3468,1.3228,1.3329,1.3437,1.3425,1.3376,1.3508,1.3786,1.3921,1.3916,1.4636,1.5493,1.6632,1.7938,1.9309,1.9973,1.9776,1.9772,1.9957,2.0241,2.0419,2.0526,2.0559,2.0521,2.0204,1.9898,1.9824,1.9927,2.0058,2.0171,2.0299,2.0133,1.9781,2.0523,2.1732,2.1911,2.1606,2.1505,2.1343,2.1134,2.1041,2.0759,1.9854,1.8936,1.8217,1.7826,1.7452,1.7105,1.6804,1.6531,1.6449,1.6625,1.6879,1.6939,1.685,1.6813,1.7043,1.7274,1.7353,1.723,1.7118,1.7042,1.6949,1.6925,1.6978,1.7022,1.6986,1.6966,1.7154,1.7378,1.7444,1.7421,1.7391,1.7497,1.774,1.8024,1.831,1.8579,1.8666,1.8195,1.5717,0,0,0,0,0,0,0,0,0.54428,1.0088,1.4386,1.5465
1.483,1.4591,1.4465,1.433,1.4231,1.4161,1.4094,1.4032,1.3989,1.3943,1.387,1.3791,1.3718,1.3637,1.354,1.338,1.3262,1.3381,1.3605,1.3654,1.3483,1.3353,1.3408,1.3468,1.3434,1.3409,1.3557,1.3766,1.3909,1.4064,1.4579,1.5255,1.6427,1.7761,1.9165,1.9841,1.9519,1.924,1.9428,1.9808,2.0173,2.0477,2.0677,2.0646,2.0323,2.003,1.9959,1.9969,2.0024,2.0076,2.0186,2.0389,2.041,2.0821,2.1544,2.1763,2.1592,2.1493,2.1588,2.1763,2.1914,2.1767,2.0644,1.9546,1.8753,1.8253,1.7858,1.7543,1.7238,1.6954,1.6798,1.6762,1.6802,1.6793,1.6753,1.6801,1.7066,1.7324,1.7323,1.7195,1.7112,1.7129,1.7124,1.7093,1.7076,1.712,1.7167,1.7163,1.7175,1.7287,1.7426,1.7534,1.7482,1.733,1.7282,1.736,1.7507,1.7812,1.8161,1.8197,1.755,0,0,0,0,0,0,0,0,0.67438,1.1455,1.488,1.5783
1.4818,1.4619,1.4429,1.4288,1.4159,1.4048,1.3939,1.3844,1.3829,1.384,1.3831,1.3799,1.375,1.3699,1.3594,1.323,1.2947,1.3151,1.3455,1.3573,1.3561,1.35,1.3449,1.3429,1.3411,1.3421,1.3584,1.376,1.3944,1.4144,1.4435,1.4937,1.6064,1.738,1.8889,1.9747,1.9607,1.929,1.9137,1.925,1.9622,2.0051,2.041,2.0436,2.0273,2.0118,2.0057,2.0015,2.0088,2.0178,2.0289,2.0495,2.0734,2.0837,2.1074,2.148,2.1713,2.1629,2.1546,2.1756,2.2156,2.2266,2.1244,2.0131,1.9229,1.8562,1.8045,1.7747,1.7482,1.7233,1.7034,1.6822,1.6682,1.6698,1.673,1.688,1.7115,1.7313,1.7268,1.7194,1.7184,1.7223,1.7236,1.7174,1.7134,1.7238,1.7394,1.7285,1.7058,1.7011,1.7211,1.7363,1.734,1.7219,1.7113,1.7051,1.6998,1.7149,1.7419,1.7643,1.761,0,0,0,0,0,0,0,0,0.87468,1.3283,1.5366,1.6099
